user_currency,user_country,start_mifid_days,has_finished_mifid,finish_mifid_days,has_deposit,first_deposit_days,first_deposit_amount,first_deposit_platform,mifid_actual_savings,mifid_next_year_savings,mifid_qualifications,mifid_money_other_brokers,mifid_invested_other_brokers,mifid_experience,has_linked_account,linked_account_days,has_demo_account,demo_account_days,has_demo_trade,demo_trade_days,has_mock_account,mock_account_days,user_flow_name,days_until_conversion_or_today,is_converted
EUR,46,0.0,1,0.0,1,15.0,40,5,11,11,1,1,7,1,0,,1,0.0,0,,0,,0,19,1
USD,161,0.0,1,0.0,0,,0,1,6,5,0,1,13,1,0,,0,,0,,0,,0,484,0
EUR,46,0.0,0,,0,,0,1,6,6,1,1,5,0,0,,0,,0,,0,,2,484,0
USD,161,1.0,1,4.0,1,12.0,4.8,4,12,5,0,0,0,0,0,,0,,0,,0,,0,484,0
USD,155,297.0,1,300.0,1,300.0,2.2,3,13,13,1,1,12,1,0,,1,297.0,1,298.0,0,,2,300,1
USD,53,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,484,0
USD,31,0.0,0,,0,,0,1,13,5,1,1,12,1,0,,0,,0,,0,,2,484,0
USD,32,0.0,1,0.0,1,11.0,2,3,13,13,1,1,12,1,0,,0,,0,,0,,2,11,1
USD,152,0.0,0,,0,,0,1,5,5,1,1,5,1,0,,0,,0,,0,,2,484,0
EUR,106,1.0,1,1.0,0,,0,1,7,8,1,1,6,0,0,,0,,0,,0,,2,485,0
EUR,46,0.0,1,1.0,1,1.0,2,0,5,7,1,1,12,1,0,,1,0.0,0,,0,,0,1,1
EUR,46,0.0,1,12.0,1,19.0,8,0,9,8,1,1,9,1,0,,1,0.0,0,,0,,0,23,1
EUR,46,0.0,1,0.0,1,2.0,48,5,15,8,1,1,8,0,0,,1,0.0,0,,0,,0,7,1
EUR,46,0.0,1,0.0,1,1.0,36,5,15,9,1,1,6,0,0,,1,0.0,0,,0,,0,7,1
USD,8,0.0,1,1.0,0,,0,1,13,5,1,0,0,0,0,,0,,0,,0,,0,485,0
USD,160,1.0,1,5.0,0,,0,1,12,12,1,0,0,1,0,,0,,0,,0,,0,485,0
GBP,53,1.0,1,1.0,1,1.0,2,0,6,12,1,1,6,0,0,,1,0.0,1,0.0,0,,0,1,1
USD,161,0.0,1,0.0,0,,0,1,12,12,1,1,12,0,0,,0,,0,,0,,0,485,0
USD,129,0.0,1,8.0,0,,0,1,11,11,1,1,10,1,0,,0,,0,,0,,2,486,0
GBP,53,24.0,1,24.0,1,31.0,36,5,8,8,1,1,6,1,0,,0,,0,,0,,0,486,0
USD,160,0.0,0,,0,,0,1,5,6,1,1,6,1,0,,0,,0,,0,,2,486,0
GBP,53,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,486,0
GBP,53,0.0,1,6.0,1,482.0,4,5,7,12,0,1,12,1,0,,0,,0,,0,,2,486,0
EUR,132,31.0,1,31.0,1,35.0,400,5,0,0,0,0,0,0,0,,0,,0,,0,,2,35,1
USD,31,0.0,0,,0,,0,1,12,13,0,0,0,0,0,,0,,0,,0,,2,486,0
EUR,46,348.0,1,349.0,1,352.0,2,0,13,12,0,0,0,1,0,,0,,0,,0,,2,486,0
USD,80,0.0,1,1.0,1,7.0,4.984,5,7,8,1,1,7,1,0,,0,,0,,0,,2,7,1
USD,130,180.0,0,,0,,0,1,10,8,0,1,5,0,0,,0,,0,,0,,2,486,0
USD,161,0.0,1,0.0,0,,0,1,12,12,0,1,12,0,0,,0,,0,,0,,2,486,0
USD,10,0.0,1,11.0,0,,0,1,7,7,1,0,0,1,0,,0,,0,,0,,2,487,0
USD,41,0.0,1,1.0,0,,0,1,13,13,1,1,12,1,0,,0,,0,,0,,2,487,0
EUR,46,169.0,1,221.0,1,224.0,2,0,5,7,1,1,13,0,1,5.0,0,,0,,0,,2,224,1
USD,31,0.0,1,0.0,1,22.0,2,4,12,13,1,0,0,1,0,,1,14.0,1,15.0,0,,2,22,1
USD,37,0.0,1,0.0,1,0.0,2,4,5,5,1,1,12,1,0,,0,,0,,0,,2,0,1
EUR,46,0.0,1,1.0,1,164.0,2,0,5,5,1,0,0,0,0,,1,0.0,1,3.0,0,,2,164,1
USD,10,0.0,0,,0,,0,1,13,5,0,0,0,0,0,,0,,0,,0,,0,487,0
GBP,161,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,487,0
USD,28,78.0,1,86.0,1,86.0,2,3,5,6,0,1,6,0,1,78.0,1,0.0,1,0.0,0,,0,91,1
EUR,16,0.0,1,1.0,1,2.0,2,3,12,12,0,0,0,0,0,,1,0.0,0,,0,,0,36,1
EUR,46,65.0,1,66.0,1,66.0,8,0,6,5,1,1,5,0,0,,1,54.0,1,58.0,0,,2,66,1
EUR,46,12.0,0,,0,,0,1,13,13,1,0,0,1,0,,0,,0,,0,,0,488,0
USD,53,0.0,0,,0,,0,1,5,5,0,1,12,0,0,,0,,0,,0,,2,488,0
EUR,46,0.0,1,1.0,0,,0,1,13,13,1,1,13,0,0,,0,,0,,0,,2,488,0
GBP,53,94.0,1,94.0,0,,0,1,13,12,1,1,12,0,0,,0,,0,,0,,0,488,0
USD,100,18.0,0,,0,,0,1,13,13,0,1,12,0,0,,0,,0,,0,,0,488,0
USD,161,0.0,1,1.0,1,3.0,2,3,13,13,0,1,12,1,0,,0,,0,,0,,2,3,1
EUR,60,1.0,1,2.0,1,283.0,4,3,13,13,1,0,0,1,0,,1,0.0,0,,0,,0,304,1
EUR,71,0.0,0,,0,,0,1,7,8,1,1,6,1,0,,0,,0,,0,,2,488,0
USD,100,0.0,0,,0,,0,1,5,7,1,1,5,1,0,,0,,0,,0,,2,488,0
USD,30,0.0,0,,0,,0,1,7,5,0,1,5,0,0,,0,,0,,0,,0,489,0
USD,32,0.0,1,2.0,0,,0,1,5,8,1,0,0,1,0,,0,,0,,0,,0,489,0
EUR,106,1.0,1,16.0,0,,0,1,13,12,1,1,8,0,0,,0,,0,,0,,2,489,0
USD,100,0.0,0,,0,,0,1,5,13,0,1,12,0,0,,0,,0,,0,,0,489,0
USD,160,80.0,1,87.0,0,,0,1,13,13,0,0,0,1,0,,0,,0,,0,,0,489,0
USD,26,0.0,1,2.0,0,,0,1,7,7,1,0,0,0,0,,0,,0,,0,,2,489,0
EUR,46,0.0,1,2.0,1,235.0,4,5,5,13,1,1,13,0,0,,1,9.0,0,,0,,2,38,1
USD,132,0.0,0,,0,,0,1,15,9,1,1,9,0,0,,0,,0,,0,,2,489,0
USD,161,0.0,1,2.0,0,,0,1,5,5,0,1,12,0,0,,0,,0,,0,,2,489,0
EUR,46,2.0,1,2.0,1,39.0,3.2,5,13,13,1,0,0,0,0,,1,0.0,1,5.0,0,,0,40,1
USD,160,128.0,1,129.0,0,,0,1,12,12,1,1,13,1,0,,0,,0,,0,,2,489,0
EUR,46,0.0,1,3.0,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,2,490,0
EUR,46,31.0,0,,0,,0,1,5,6,1,0,0,0,0,,0,,0,,0,,0,490,0
EUR,145,0.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,2,490,0
GBP,53,0.0,1,0.0,1,0.0,2,0,10,8,1,0,0,1,0,,0,,0,,0,,2,490,0
EUR,46,180.0,1,180.0,1,180.0,2,0,5,13,1,0,0,0,0,,0,,0,,0,,0,490,0
EUR,46,0.0,0,,0,,0,1,5,6,0,0,0,0,0,,0,,0,,0,,2,490,0
GBP,53,0.0,1,0.0,1,2.0,8,0,5,5,1,0,0,1,0,,0,,0,,0,,2,3,1
EUR,46,0.0,1,0.0,1,0.0,4,0,13,13,0,1,13,0,0,,1,0.0,1,5.0,0,,2,5,1
EUR,46,3.0,1,3.0,1,3.0,2.4,0,13,6,1,0,0,0,0,,1,0.0,1,7.0,0,,2,248,1
USD,160,265.0,1,269.0,1,286.0,2,3,7,5,1,0,0,0,0,,1,0.0,1,6.0,0,,0,290,1
USD,53,0.0,1,0.0,0,,0,1,7,7,1,1,6,1,0,,0,,0,,0,,2,490,0
USD,125,0.0,0,,0,,0,1,13,12,1,1,12,1,0,,0,,0,,0,,2,490,0
USD,26,0.0,1,0.0,0,,0,1,12,12,1,0,0,1,0,,0,,0,,0,,0,490,0
EUR,46,30.0,1,199.0,0,,0,1,12,5,1,1,12,1,0,,0,,0,,0,,2,490,0
EUR,125,5.0,0,,0,,0,1,5,5,1,0,0,0,0,,0,,0,,0,,2,490,0
USD,30,13.0,0,,0,,0,1,6,5,0,1,5,1,0,,0,,0,,0,,2,490,0
EUR,46,1.0,1,1.0,1,1.0,2,0,12,8,1,1,12,0,0,,1,0.0,0,,0,,0,1,1
USD,26,0.0,0,,0,,0,1,12,5,1,0,0,1,0,,0,,0,,0,,2,491,0
USD,8,0.0,0,,0,,0,1,12,12,1,0,0,0,0,,0,,0,,0,,2,491,0
EUR,46,0.0,1,1.0,1,1.0,2,0,8,7,1,1,8,0,0,,1,173.0,0,,0,,2,174,1
EUR,46,139.0,1,139.0,1,139.0,20,0,6,6,1,1,7,0,0,,0,,0,,0,,2,139,1
EUR,46,0.0,1,0.0,1,5.0,2,0,12,12,0,0,0,0,0,,1,4.0,0,,0,,2,6,1
USD,130,0.0,1,0.0,1,0.0,4,3,11,11,1,1,8,1,0,,0,,0,,0,,2,0,1
USD,161,0.0,0,,0,,0,1,12,12,0,1,12,1,0,,0,,0,,0,,0,491,0
USD,101,0.0,0,,0,,0,1,8,8,0,1,5,0,0,,0,,0,,0,,2,491,0
USD,43,0.0,1,0.0,0,,0,1,13,15,1,1,5,1,0,,0,,0,,0,,2,491,0
USD,26,0.0,1,0.0,1,67.0,2,3,6,6,1,1,5,1,0,,1,0.0,1,0.0,0,,2,67,1
EUR,46,125.0,1,125.0,1,125.0,4,0,8,8,1,1,7,1,0,,1,0.0,0,,0,,2,127,1
USD,8,54.0,1,95.0,0,,0,1,12,13,0,0,0,0,0,,0,,0,,0,,2,492,0
EUR,37,257.0,1,258.0,1,260.0,2,5,10,9,1,1,8,0,1,0.0,1,0.0,0,,0,,2,386,1
EUR,106,0.0,1,0.0,0,,0,1,5,7,0,1,12,0,0,,0,,0,,0,,2,492,0
EUR,46,0.0,0,,0,,0,1,13,13,0,0,0,0,0,,0,,0,,0,,2,492,0
USD,160,0.0,1,0.0,1,9.0,5.6198,4,9,9,1,1,7,1,0,,0,,0,,0,,2,12,1
USD,130,300.0,1,300.0,0,,0,1,11,15,1,1,9,1,0,,0,,0,,0,,2,492,0
EUR,46,1.0,0,,0,,0,1,13,5,1,1,12,1,0,,0,,0,,0,,0,493,0
EUR,46,0.0,1,1.0,0,,0,1,13,12,0,1,13,0,0,,0,,0,,0,,2,493,0
EUR,46,0.0,1,1.0,0,,0,1,12,5,0,1,12,0,0,,0,,0,,0,,2,493,0
USD,30,0.0,1,1.0,1,49.0,3.16,5,8,9,1,1,9,1,0,,0,,0,,0,,2,49,1
EUR,46,0.0,1,2.0,1,9.0,40,5,10,8,1,1,7,0,0,,1,0.0,0,,0,,0,15,1
EUR,46,0.0,1,0.0,1,0.0,10,0,10,6,1,1,13,0,0,,1,0.0,0,,0,,2,76,1
EUR,50,0.0,0,,0,,0,1,7,7,1,1,12,1,0,,0,,0,,0,,0,493,0
USD,143,4.0,0,,0,,0,1,13,5,1,1,13,1,0,,0,,0,,0,,0,493,0
EUR,37,0.0,0,,0,,0,1,5,6,0,1,5,0,0,,0,,0,,0,,2,493,0
USD,53,0.0,0,,0,,0,1,13,13,0,0,0,0,0,,0,,0,,0,,0,493,0
USD,160,0.0,0,,0,,0,1,5,13,1,1,13,1,0,,0,,0,,0,,2,493,0
EUR,46,54.0,1,55.0,1,58.0,6,5,13,7,1,0,0,0,0,,1,0.0,1,1.0,0,,2,58,1
GBP,53,1.0,1,1.0,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,2,494,0
USD,41,203.0,1,203.0,0,,0,1,12,5,1,0,0,1,0,,0,,0,,0,,0,494,0
EUR,46,0.0,1,8.0,1,15.0,10,5,7,5,1,1,6,0,0,,1,0.0,1,1.0,0,,2,17,1
USD,101,465.0,1,465.0,1,465.0,6.4,3,9,9,1,1,9,1,0,,0,,0,,0,,2,494,0
USD,104,0.0,0,,0,,0,1,10,10,1,0,0,1,0,,0,,0,,0,,2,494,0
USD,104,0.0,0,,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,0,494,0
EUR,123,0.0,1,1.0,0,,0,1,13,13,1,1,12,1,0,,0,,0,,0,,2,494,0
USD,130,0.0,1,0.0,0,,0,1,13,13,1,1,13,1,0,,0,,0,,0,,0,494,0
EUR,46,0.0,1,1.0,1,51.0,2.52,0,5,6,1,0,0,0,0,,0,,0,,0,,2,52,1
EUR,37,0.0,1,14.0,1,16.0,40,5,9,6,1,1,6,0,0,,0,,0,,0,,2,494,0
USD,53,0.0,0,,0,,0,1,12,12,1,0,0,0,0,,0,,0,,0,,2,494,0
USD,70,0.0,1,0.0,1,60.0,2,3,6,6,1,1,12,1,0,,1,1.0,1,1.0,0,,2,60,1
EUR,37,0.0,1,0.0,1,2.0,10,5,7,8,1,1,6,1,0,,0,,0,,0,,2,3,1
EUR,77,0.0,1,0.0,1,1.0,2,0,7,7,0,1,5,0,0,,0,,0,,0,,2,1,1
USD,104,0.0,1,0.0,0,,0,1,12,13,1,1,12,1,0,,0,,0,,0,,2,494,0
USD,70,0.0,1,0.0,0,,0,1,13,13,1,0,0,1,0,,0,,0,,0,,2,494,0
USD,104,0.0,1,0.0,0,,0,1,7,7,1,1,5,1,0,,0,,0,,0,,2,494,0
USD,104,0.0,1,0.0,0,,0,1,6,5,1,1,12,1,0,,0,,0,,0,,2,494,0
EUR,50,2.0,1,2.0,1,8.0,20,5,7,7,1,1,5,0,1,0.0,1,0.0,1,1.0,0,,1,8,1
EUR,77,0.0,1,0.0,1,16.0,2,4,15,7,1,1,7,1,0,,1,17.0,1,21.0,0,,2,36,1
EUR,46,75.0,1,77.0,1,142.0,2,0,7,5,0,1,12,0,0,,1,75.0,1,126.0,0,,2,142,1
EUR,46,0.0,0,,0,,0,1,6,8,1,0,0,1,0,,0,,0,,0,,2,494,0
EUR,46,96.0,1,97.0,1,100.0,6,0,7,8,1,1,13,1,0,,1,0.0,1,2.0,0,,0,101,1
USD,53,0.0,0,,0,,0,1,13,6,0,1,12,0,0,,0,,0,,0,,0,494,0
EUR,46,0.0,0,,0,,0,1,12,7,0,0,0,0,0,,0,,0,,0,,0,494,0
USD,31,14.0,1,14.0,0,,0,1,13,12,1,1,12,1,0,,0,,0,,0,,2,494,0
EUR,46,0.0,1,81.0,1,82.0,2,0,13,13,1,1,13,0,0,,0,,0,,0,,2,85,1
EUR,46,0.0,1,1.0,1,4.0,10,5,7,13,1,1,6,0,0,,1,0.0,0,,0,,2,4,1
GBP,53,0.0,1,1.0,1,3.0,2,5,12,5,1,0,0,1,0,,0,,0,,0,,2,5,1
USD,67,1.0,0,,0,,0,1,12,6,0,0,0,0,0,,0,,0,,0,,0,495,0
USD,153,93.0,0,,0,,0,1,12,13,1,1,12,1,0,,0,,0,,0,,2,495,0
EUR,46,122.0,0,,0,,0,1,6,6,0,0,0,0,0,,0,,0,,0,,0,495,0
USD,161,5.0,0,,0,,0,1,12,12,1,1,12,0,0,,0,,0,,0,,2,495,0
EUR,46,0.0,1,1.0,1,5.0,20,5,6,5,0,0,0,0,0,,0,,0,,0,,2,8,1
EUR,46,352.0,1,352.0,1,360.0,10,5,13,12,0,0,0,0,0,,0,,0,,0,,0,495,0
USD,8,113.0,1,114.0,0,,0,1,5,5,1,1,13,1,0,,0,,0,,0,,0,495,0
USD,31,1.0,0,,0,,0,1,5,6,1,0,0,0,0,,0,,0,,0,,2,495,0
GBP,53,59.0,1,60.0,0,,0,1,8,5,1,0,0,1,0,,0,,0,,0,,0,495,0
USD,111,14.0,1,16.0,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,2,495,0
USD,74,0.0,1,1.0,0,,0,1,13,13,0,0,0,0,0,,0,,0,,0,,2,495,0
USD,116,0.0,1,1.0,0,,0,1,12,5,1,1,12,1,0,,0,,0,,0,,2,495,0
GBP,53,1.0,1,4.0,0,,0,1,8,9,1,0,0,1,0,,0,,0,,0,,0,495,0
USD,104,0.0,0,,0,,0,1,13,5,0,0,0,0,0,,0,,0,,0,,2,495,0
EUR,27,0.0,1,409.0,0,,0,1,13,6,1,0,0,1,0,,0,,0,,0,,2,495,0
USD,31,1.0,0,,0,,0,1,12,13,1,0,0,0,0,,0,,0,,0,,2,496,0
EUR,77,34.0,1,37.0,0,,0,1,6,6,1,1,6,0,0,,0,,0,,0,,0,496,0
EUR,46,355.0,1,357.0,1,363.0,6,5,5,13,1,0,0,0,0,,1,0.0,1,4.0,0,,0,367,1
EUR,46,29.0,1,31.0,1,58.0,8,5,5,6,1,1,13,0,0,,1,0.0,1,9.0,0,,0,60,1
EUR,46,0.0,1,2.0,0,,0,1,12,7,1,1,7,1,0,,0,,0,,0,,2,496,0
EUR,77,32.0,1,32.0,1,54.0,2,0,12,12,1,1,12,0,0,,1,0.0,1,54.0,0,,2,54,1
GBP,26,0.0,0,,0,,0,1,6,13,1,1,12,0,0,,0,,0,,0,,2,496,0
USD,161,47.0,1,48.0,0,,0,1,6,13,0,1,12,0,0,,0,,0,,0,,0,497,0
USD,111,1.0,1,3.0,1,82.0,2,3,6,5,1,1,12,1,0,,1,0.0,1,0.0,0,,0,83,1
EUR,69,0.0,1,0.0,1,4.0,2,5,6,6,0,1,6,0,0,,0,,0,,0,,2,497,0
USD,46,19.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,2,497,0
USD,161,0.0,1,0.0,0,,0,1,5,10,1,1,13,1,0,,0,,0,,0,,2,497,0
EUR,16,10.0,1,18.0,1,77.0,1.4,5,6,6,1,1,13,1,0,,1,19.0,1,19.0,0,,2,39,1
USD,113,65.0,0,,0,,0,1,7,8,1,1,12,1,0,,0,,0,,0,,0,497,0
USD,74,0.0,0,,0,,0,1,12,13,1,1,12,0,0,,0,,0,,0,,0,497,0
EUR,46,0.0,1,0.0,0,,0,1,12,13,1,0,0,1,0,,0,,0,,0,,2,497,0
USD,10,0.0,0,,0,,0,1,12,12,0,1,12,0,0,,0,,0,,0,,2,497,0
EUR,46,36.0,1,157.0,0,,0,1,6,13,1,1,12,1,0,,0,,0,,0,,0,497,0
USD,30,0.0,1,0.0,0,,0,1,8,10,0,1,8,1,0,,0,,0,,0,,2,497,0
USD,161,0.0,1,1.0,1,14.0,2,3,13,5,1,1,12,1,0,,1,0.0,1,0.0,0,,2,22,1
USD,26,6.0,1,8.0,1,48.0,2,3,6,11,1,0,0,0,0,,1,0.0,1,10.0,0,,0,60,1
EUR,46,3.0,1,4.0,0,,0,1,12,13,1,0,0,1,0,,0,,0,,0,,0,498,0
EUR,46,136.0,1,137.0,1,138.0,4,0,12,13,1,0,0,0,0,,1,0.0,1,85.0,0,,0,139,1
EUR,46,0.0,0,,0,,0,1,12,12,1,0,0,0,0,,0,,0,,0,,2,498,0
USD,138,0.0,1,70.0,0,,0,1,9,9,1,1,8,1,0,,0,,0,,0,,2,498,0
EUR,46,0.0,0,,0,,0,1,12,13,1,0,0,1,0,,0,,0,,0,,0,498,0
USD,77,8.0,1,8.0,0,,0,1,7,7,1,0,0,1,0,,0,,0,,0,,2,498,0
USD,104,0.0,1,0.0,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,2,498,0
EUR,46,0.0,1,0.0,1,6.0,8,5,13,13,1,1,12,0,0,,0,,0,,0,,2,7,1
EUR,46,0.0,0,,0,,0,1,5,6,0,0,0,0,0,,0,,0,,0,,2,498,0
EUR,46,64.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,0,498,0
EUR,46,47.0,1,48.0,1,48.0,2,0,12,12,1,0,0,0,0,,1,0.0,1,1.0,0,,0,48,1
USD,31,0.0,0,,0,,0,1,5,5,1,1,5,1,0,,0,,0,,0,,2,498,0
USD,161,0.0,0,,0,,0,1,5,15,1,0,0,1,0,,0,,0,,0,,2,499,0
EUR,31,236.0,1,236.0,0,,0,1,12,13,0,0,0,1,0,,0,,0,,0,,0,499,0
USD,31,1.0,1,1.0,1,5.0,2.408,3,12,12,0,0,0,0,0,,1,0.0,0,,0,,0,8,1
USD,161,0.0,1,15.0,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,0,499,0
GBP,53,95.0,1,96.0,1,96.0,4,0,13,13,0,0,0,0,0,,1,0.0,1,5.0,0,,0,96,1
USD,161,0.0,1,20.0,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,0,499,0
EUR,46,0.0,1,0.0,0,,0,1,6,13,1,0,0,1,0,,0,,0,,0,,2,499,0
USD,74,0.0,1,0.0,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,2,499,0
USD,160,0.0,1,0.0,0,,0,1,8,7,1,1,6,1,0,,0,,0,,0,,2,499,0
EUR,119,43.0,1,43.0,1,53.0,8,0,5,6,1,1,12,1,0,,1,0.0,1,0.0,0,,0,70,1
USD,30,0.0,0,,0,,0,1,9,9,0,1,8,1,0,,0,,0,,0,,2,499,0
USD,160,0.0,1,0.0,0,,0,1,6,9,1,1,7,1,0,,0,,0,,0,,2,499,0
USD,111,0.0,1,0.0,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,0,499,0
USD,31,0.0,0,,0,,0,1,12,12,0,1,12,1,0,,0,,0,,0,,2,500,0
USD,22,0.0,1,3.0,0,,0,1,12,12,1,1,13,1,0,,0,,0,,0,,0,500,0
EUR,46,0.0,0,,0,,0,1,8,6,1,1,7,0,0,,0,,0,,0,,2,500,0
USD,31,0.0,0,,0,,0,1,6,7,1,1,5,1,0,,0,,0,,0,,2,500,0
EUR,46,66.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,500,0
GBP,53,0.0,0,,0,,0,1,13,13,0,1,12,0,0,,0,,0,,0,,1,500,0
EUR,37,0.0,1,0.0,1,2.0,20,5,7,7,1,1,5,1,0,,1,0.0,1,8.0,0,,0,2,1
EUR,122,15.0,1,16.0,1,73.0,8,3,13,13,0,1,13,0,0,,1,0.0,1,0.0,0,,0,73,1
EUR,37,0.0,1,0.0,0,,0,1,7,7,1,1,5,1,0,,0,,0,,0,,0,500,0
USD,150,0.0,1,0.0,0,,0,1,12,12,1,0,0,0,0,,0,,0,,0,,2,500,0
USD,8,0.0,0,,0,,0,1,12,12,0,1,12,0,0,,0,,0,,0,,0,500,0
EUR,26,0.0,1,0.0,0,,0,1,10,7,1,1,8,1,0,,0,,0,,0,,2,500,0
EUR,37,1.0,1,2.0,1,14.0,40,5,8,6,0,1,6,0,0,,0,,0,,0,,0,501,0
EUR,37,0.0,0,,0,,0,1,13,6,1,1,5,0,0,,0,,0,,0,,2,501,0
EUR,71,0.0,1,1.0,1,4.0,12,5,7,7,1,0,0,0,0,,0,,0,,0,,0,501,0
EUR,16,0.0,1,1.0,1,10.0,10,5,6,7,1,1,8,0,0,,1,1.0,1,2.0,0,,2,11,1
USD,46,0.0,0,,0,,0,1,5,5,0,0,0,0,0,,0,,0,,0,,2,501,0
EUR,77,0.0,1,1.0,0,,0,1,13,13,1,1,13,1,0,,0,,0,,0,,2,501,0
USD,43,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,501,0
EUR,46,0.0,0,,0,,0,1,6,6,0,0,0,0,0,,0,,0,,0,,0,501,0
EUR,46,2.0,1,2.0,1,4.0,100,5,15,7,1,1,9,0,0,,1,0.0,1,3.0,0,,0,8,1
USD,161,0.0,0,,0,,0,1,12,6,1,1,13,1,0,,0,,0,,0,,2,501,0
EUR,46,1.0,1,1.0,1,3.0,18,0,10,10,1,1,5,1,0,,0,,0,,0,,2,501,0
USD,1,0.0,1,0.0,0,,0,1,8,5,1,1,12,1,0,,0,,0,,0,,2,501,0
GBP,53,0.0,0,,0,,0,1,12,8,0,1,12,1,0,,0,,0,,0,,2,501,0
USD,10,34.0,1,35.0,0,,0,1,5,5,0,1,5,1,0,,0,,0,,0,,1,501,0
EUR,132,0.0,1,1.0,0,,0,1,5,13,0,1,13,0,0,,0,,0,,0,,2,501,0
GBP,53,0.0,1,0.0,1,2.0,2,0,7,8,0,1,5,0,0,,1,0.0,1,0.0,0,,2,2,1
EUR,44,0.0,1,0.0,0,,0,1,5,5,1,1,12,1,0,,0,,0,,0,,0,501,0
USD,161,0.0,0,,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,0,501,0
EUR,46,56.0,1,56.0,0,,0,1,13,12,0,0,0,0,0,,0,,0,,0,,2,501,0
USD,160,0.0,1,0.0,0,,0,1,6,9,1,1,6,1,0,,0,,0,,0,,2,501,0
EUR,46,51.0,1,51.0,1,64.0,2,6,12,13,1,1,12,0,1,1.0,1,0.0,1,0.0,0,,0,67,1
USD,144,218.0,1,231.0,0,,0,1,12,12,1,1,12,0,0,,0,,0,,0,,0,501,0
USD,160,1.0,1,2.0,1,17.0,2,3,5,13,1,0,0,1,1,0.0,0,,0,,0,,2,23,1
USD,100,0.0,1,0.0,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,2,501,0
USD,100,1.0,1,1.0,0,,0,1,13,13,1,1,12,0,0,,0,,0,,0,,2,502,0
USD,138,0.0,0,,0,,0,1,12,13,0,0,0,0,0,,0,,0,,0,,0,502,0
USD,53,2.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,502,0
USD,31,0.0,0,,0,,0,1,12,13,1,1,12,1,0,,0,,0,,0,,0,502,0
USD,161,0.0,0,,0,,0,1,12,5,1,0,0,0,0,,0,,0,,0,,2,502,0
EUR,46,0.0,1,1.0,1,4.0,2,0,5,6,1,0,0,0,0,,0,,0,,0,,2,502,0
EUR,46,0.0,1,1.0,1,3.0,4,0,5,6,1,1,5,0,0,,0,,0,,0,,2,502,0
EUR,46,0.0,1,1.0,1,12.0,6,0,5,6,1,1,5,0,0,,0,,0,,0,,2,502,0
GBP,53,0.0,0,,0,,0,1,12,12,0,1,8,0,0,,0,,0,,0,,2,502,0
USD,79,124.0,0,,0,,0,1,5,6,1,1,5,0,0,,0,,0,,0,,0,502,0
EUR,104,0.0,0,,0,,0,1,6,8,1,1,6,1,0,,0,,0,,0,,2,502,0
USD,144,0.0,1,1.0,0,,0,1,5,13,1,1,7,1,0,,0,,0,,0,,2,502,0
EUR,94,0.0,0,,0,,0,1,12,13,1,1,12,0,0,,0,,0,,0,,2,502,0
EUR,22,1.0,1,2.0,0,,0,1,5,5,0,1,13,0,0,,0,,0,,0,,2,503,0
GBP,24,1.0,0,,0,,0,1,12,5,1,0,0,0,0,,0,,0,,0,,2,503,0
USD,70,0.0,1,2.0,1,199.0,2,3,6,5,1,1,12,0,0,,1,2.0,1,2.0,0,,2,199,1
EUR,46,0.0,1,2.0,1,5.0,2,5,6,7,0,0,0,1,0,,1,1.0,1,3.0,0,,2,31,1
EUR,46,6.0,1,6.0,1,17.0,8,5,5,7,1,1,13,0,0,,0,,0,,0,,2,503,0
USD,70,0.0,1,2.0,0,,0,1,9,6,1,1,12,1,0,,0,,0,,0,,2,503,0
USD,153,0.0,1,4.0,0,,0,1,5,6,1,1,13,1,0,,0,,0,,0,,2,503,0
EUR,46,187.0,0,,0,,0,1,13,12,1,1,13,1,0,,0,,0,,0,,2,503,0
EUR,46,15.0,1,16.0,1,16.0,4,0,5,5,1,1,13,1,0,,0,,0,,0,,2,503,0
EUR,46,0.0,1,2.0,1,11.0,16,0,5,13,1,1,5,0,0,,0,,0,,0,,2,46,1
USD,26,0.0,0,,0,,0,1,8,13,1,0,0,1,0,,0,,0,,0,,2,503,0
