user_currency,user_country,start_mifid_days,has_finished_mifid,finish_mifid_days,has_deposit,first_deposit_days,first_deposit_amount,first_deposit_platform,mifid_actual_savings,mifid_next_year_savings,mifid_qualifications,mifid_experience,mifid_money_other_brokers,mifid_invested_other_brokers,user_flow_name,first_trade_investor_account_demo_days,conversion
EUR,36,0,1,0,1,0,1.929161200709931321861254726,0,6,6,0,0,0,0,0,,1
EUR,36,0,0,,0,,0,1,13,12,0,0,0,0,3,4,0
USD,97,0,1,2,1,33,17.36245080638938189675129254,5,8,8,1,0,0,0,3,20,1
GBP,41,0,0,,0,,0,1,7,6,0,0,0,0,3,,0
USD,25,0,0,,0,,0,1,12,5,1,1,1,12,0,,0
GBP,41,9,1,10,1,11,1.929161200709931321861254726,0,13,6,0,1,0,0,0,2,1
EUR,27,0,1,0,1,0,3.858322401419862643722509453,0,15,12,1,1,1,5,3,0,1
EUR,38,0,1,0,0,,0,1,13,13,0,0,0,0,3,,0
USD,114,0,1,3,0,,0,1,6,7,0,1,1,6,3,,0
EUR,36,0,1,1,1,1,2.314993440851917586233505672,0,5,13,1,0,1,13,0,0,1
USD,20,0,0,,0,,0,1,12,13,0,0,0,0,3,,0
USD,77,215,1,215,0,,0,1,7,7,1,1,1,12,3,,0
EUR,36,1,1,1,0,,0,1,8,9,1,0,1,6,3,,0
EUR,36,1,1,1,1,14,3.858322401419862643722509453,0,13,13,1,1,1,13,3,,1
EUR,23,60,1,61,0,,0,1,5,13,0,0,1,12,3,,0
USD,24,191,0,,0,,0,1,9,5,1,1,1,12,0,0,0
EUR,38,0,1,1,1,85,11.57496720425958793116752836,5,13,12,0,0,0,0,0,0,1
USD,120,0,0,,0,,0,1,12,12,1,1,1,12,3,,0
USD,97,0,1,5,0,,0,1,7,7,1,1,1,7,3,0,0
USD,85,0,1,1,1,52,6.173315842271780229956015125,5,12,13,1,1,1,12,3,0,1
EUR,36,47,1,48,1,50,38.58322401419862643722509453,0,7,7,0,0,1,13,3,0,1
EUR,29,0,1,1,0,,0,1,7,6,1,1,1,6,2,0,0
EUR,36,0,0,,0,,0,1,12,12,0,0,0,0,3,0,0
EUR,36,0,0,,0,,0,1,12,13,0,0,0,0,3,,0
EUR,36,1,0,,0,,0,1,5,6,0,0,0,0,3,0,0
USD,77,0,1,1,0,,0,1,7,8,1,0,1,12,3,,0
EUR,29,5,1,8,0,,0,1,13,13,0,0,0,0,3,,0
USD,31,0,1,1,0,,0,1,12,12,1,1,1,12,3,,0
EUR,13,0,1,3,1,17,13.50412840496951925302878309,5,13,5,1,0,0,0,3,,1
EUR,36,518,1,529,1,533,4.629986881703835172467011343,5,5,6,1,0,1,13,3,,0
EUR,36,11,1,14,1,37,1.929161200709931321861254726,0,6,7,0,1,1,12,3,1,1
USD,8,0,0,,0,,0,1,0,0,0,0,0,0,3,,0
EUR,36,0,1,1,1,2,3.858322401419862643722509453,0,6,7,1,1,1,13,3,,1
EUR,36,0,1,2,1,37,3.858322401419862643722509453,5,7,6,0,0,0,0,3,,1
EUR,36,52,0,,0,,0,1,0,0,0,0,0,0,0,,0
EUR,36,51,1,51,1,52,1.823674666255112277181881318,5,8,7,0,0,0,0,0,32,1
USD,120,480,1,480,0,,0,1,13,5,1,1,1,12,3,,0
USD,56,0,0,,0,,0,1,12,12,0,0,1,12,3,,0
USD,26,0,0,,0,,0,1,12,12,1,0,0,0,3,0,0
USD,52,0,1,3,1,74,1.929161200709931321861254726,4,12,13,1,0,1,12,3,,0
EUR,36,0,1,0,0,,0,1,5,7,1,0,0,0,3,,0
EUR,36,0,1,0,0,,0,1,5,6,1,0,1,5,3,,0
EUR,51,39,1,41,1,49,3.858322401419862643722509453,0,6,5,0,0,0,0,3,0,1
USD,8,0,1,4,1,197,47.56385523574349872675360753,5,9,9,1,1,1,10,0,,1
USD,87,2,1,4,0,,0,1,5,5,1,0,1,12,3,,0
USD,52,84,1,84,0,,0,1,5,8,1,1,1,13,3,0,0
GBP,41,0,1,1,1,1,2.480901304112971679913573578,0,13,13,0,0,1,12,3,0,1
USD,99,80,1,83,0,,0,1,15,15,1,1,1,15,0,,0
EUR,29,0,1,1,1,1,1.929161200709931321861254726,0,5,6,0,1,0,0,3,0,1
EUR,29,0,1,0,0,,0,1,13,13,1,0,1,13,3,0,0
EUR,29,0,1,0,1,0,1.929161200709931321861254726,0,5,6,0,0,1,13,3,0,1
USD,120,0,1,0,0,,0,1,12,6,1,1,0,0,3,,0
USD,77,0,1,0,1,1,5.401651361987807701211513234,3,13,6,0,0,0,0,3,,0
EUR,36,0,1,3,1,63,3.858322401419862643722509453,5,7,7,1,0,0,0,3,,1
USD,41,1,0,,0,,0,1,7,13,1,1,0,0,3,0,0
GBP,41,0,1,15,0,,0,1,12,7,0,0,0,0,3,,0
EUR,38,19,1,21,1,21,2.314993440851917586233505672,3,7,13,1,0,0,0,3,,1
EUR,36,372,1,372,1,439,2.700825680993903850605756617,0,13,12,1,1,1,13,2,0,0
EUR,36,8,1,8,1,18,15.95030480746971216914885408,5,5,5,0,0,0,0,3,1,1
USD,25,0,1,16,0,,0,1,13,7,0,0,1,13,3,,0
EUR,36,0,0,,0,,0,1,13,5,1,0,1,13,3,,0
USD,41,0,0,,0,,0,1,7,7,0,0,1,6,3,,0
USD,22,0,1,430,0,,0,1,12,12,0,1,1,12,3,0,0
EUR,14,21,1,21,1,25,3.858322401419862643722509453,5,7,7,1,0,1,5,3,0,1
EUR,36,11,0,,0,,0,1,6,7,1,0,1,13,3,5,0
EUR,29,0,0,,0,,0,1,6,6,1,0,0,0,3,,0
USD,79,0,1,0,0,,0,1,7,7,0,0,0,0,3,0,0
USD,101,0,0,,0,,0,1,8,8,0,1,0,0,3,,0
USD,120,1,1,2,1,3,1.929161200709931321861254726,4,6,6,0,1,1,13,0,0,1
EUR,29,0,1,2,1,5,77.16644802839725287445018906,5,8,8,0,0,1,7,3,0,1
USD,121,0,1,0,0,,0,1,10,10,1,1,1,10,3,,0
USD,8,0,1,0,0,,0,1,5,12,1,0,1,12,3,0,0
EUR,36,0,1,9,1,14,3.858322401419862643722509453,5,13,6,1,0,1,13,3,,1
USD,6,19,0,,0,,0,1,12,13,0,0,1,12,3,,0
USD,77,0,0,,0,,0,1,12,13,0,0,0,0,3,0,0
EUR,36,0,1,0,1,1,3.858322401419862643722509453,0,5,5,1,1,1,13,3,1,1
USD,24,0,1,3,0,,0,1,5,5,0,1,0,0,3,22,0
USD,78,0,0,,0,,0,1,0,0,0,0,0,0,3,,0
EUR,36,199,1,200,1,200,1.929161200709931321861254726,0,8,6,0,0,1,13,3,192,0
EUR,58,17,1,21,1,21,2.314993440851917586233505672,0,6,7,1,1,1,12,3,1,1
USD,25,10,1,11,1,11,5.787483602129793965583764179,3,13,6,1,1,0,0,3,,0
USD,20,0,1,1,0,,0,1,7,6,1,0,1,5,3,2,0
USD,24,1,1,4,1,57,1.929161200709931321861254726,0,5,7,0,1,1,8,3,1,0
USD,41,2,1,2,1,172,80.67076934948684312061115827,5,11,11,1,1,1,8,3,141,1
USD,24,0,0,,0,,0,1,13,13,1,1,1,7,3,,0
USD,25,0,0,,0,,0,1,8,15,1,0,0,0,3,,0
EUR,97,0,1,2,1,3,1.946755150860405895516629370,3,6,13,0,0,0,0,3,,1
USD,121,0,0,,0,,0,1,12,7,0,0,0,0,3,,0
EUR,36,2,0,,0,,0,1,13,13,1,1,1,12,3,2,0
USD,64,0,0,,0,,0,1,13,13,1,1,1,5,0,,0
EUR,36,0,0,,0,,0,1,8,6,0,0,0,0,3,0,0
USD,36,96,1,96,1,96,2.314993440851917586233505672,0,5,5,1,0,1,5,3,0,0
EUR,29,0,1,0,1,0,7.716644802839725287445018906,0,6,5,0,0,0,0,3,,1
USD,24,0,0,,0,,0,1,7,7,0,1,1,12,3,0,0
EUR,51,0,1,5,1,33,1.929161200709931321861254726,0,5,13,1,1,1,12,3,,1
EUR,36,3,1,5,1,11,38.58322401419862643722509453,5,8,6,1,0,0,0,1,0,1
EUR,29,0,1,4,1,7,3.858322401419862643722509453,5,10,10,1,1,0,0,3,,1
USD,8,0,1,1,0,,0,1,8,9,0,0,1,9,3,,0
EUR,36,0,1,1,1,120,7.716644802839725287445018906,0,6,13,1,1,0,0,0,,0
USD,20,0,0,,0,,0,1,9,12,1,1,0,0,3,,0
EUR,36,0,1,0,1,6,38.58322401419862643722509453,5,10,6,1,0,1,9,3,,1
EUR,36,5,1,6,1,6,19.29161200709931321861254726,0,8,5,0,0,0,0,3,0,1
USD,6,0,1,0,1,0,2.314993440851917586233505672,3,12,13,0,0,1,12,3,0,1
USD,120,20,0,,0,,0,1,12,12,0,1,0,0,2,0,0
USD,78,156,1,156,0,,0,1,5,7,0,0,1,5,0,,0
EUR,36,378,1,379,1,379,7.716644802839725287445018906,0,13,5,1,0,0,0,0,3,0
EUR,38,0,1,143,1,146,1.929161200709931321861254726,3,13,6,1,0,0,0,3,0,0
EUR,36,0,0,,0,,0,1,12,12,0,0,0,0,0,,0
USD,33,0,0,,0,,0,1,12,12,0,0,0,0,3,,0
USD,24,0,0,,0,,0,1,8,9,1,1,0,0,3,,0
EUR,36,45,1,46,1,47,2.893741801064896982791882090,0,6,5,1,0,1,5,3,0,1
EUR,36,0,0,,0,,0,1,8,9,1,0,1,8,0,,0
USD,77,0,1,4,0,,0,1,5,7,0,0,1,12,3,,0
EUR,36,0,0,,0,,0,1,7,8,0,1,1,5,3,,0
USD,121,0,0,,0,,0,1,0,0,0,0,0,0,0,,0
USD,24,0,0,,0,,0,1,6,7,1,1,1,5,3,,0
USD,85,0,1,3,0,,0,1,12,12,0,1,0,0,3,,0
EUR,36,36,1,36,0,,0,1,0,0,0,0,0,0,3,36,0
EUR,36,1,1,3,1,4,192.9161200709931321861254726,5,15,15,0,0,0,0,3,,1
EUR,36,4,1,5,1,17,771.6644802839725287445018906,5,0,0,0,0,0,0,3,,1
USD,6,0,1,3,0,,0,1,13,13,0,0,1,13,3,,0
EUR,25,0,1,2,1,3,1.938845589937495177096998225,4,12,12,1,0,0,0,3,,1
USD,6,239,1,240,0,,0,1,12,12,1,1,1,12,3,2,0
USD,52,62,0,,0,,0,1,12,12,1,1,1,15,0,2,0
EUR,36,35,1,38,1,41,1.929161200709931321861254726,5,7,7,1,0,0,0,1,172,1
EUR,29,0,1,3,1,3,7.716644802839725287445018906,0,10,10,1,0,1,8,3,0,1
EUR,36,0,1,3,1,6,3.858322401419862643722509453,5,7,7,1,0,1,13,3,,1
USD,79,0,0,,0,,0,1,10,11,1,1,0,0,3,,0
USD,77,83,1,87,1,110,34.72490161277876379350258508,5,6,5,1,0,0,0,0,0,0
EUR,36,0,1,0,1,4,192.9161200709931321861254726,5,10,10,1,1,1,9,3,,1
USD,8,11,1,12,0,,0,1,0,0,0,0,0,0,3,3,0
USD,21,0,1,1,1,8,1.929161200709931321861254726,3,6,7,0,1,1,12,3,0,1
EUR,36,208,0,,0,,0,1,12,12,1,0,0,0,0,5,0
EUR,36,7,1,19,1,22,1.929161200709931321861254726,0,12,13,1,0,0,0,0,0,1
USD,6,328,1,329,1,330,1.940736167914190909792422255,4,12,13,0,0,1,12,3,334,1
EUR,36,4,1,4,0,,0,1,13,13,1,0,1,12,3,5,0
EUR,39,0,0,,0,,0,1,12,12,0,0,0,0,3,,0
EUR,36,0,0,,0,,0,1,12,13,0,0,0,0,3,,0
EUR,58,0,1,0,1,0,3.858322401419862643722509453,0,5,13,0,0,1,13,3,0,1
USD,121,0,0,,0,,0,1,12,12,0,0,0,0,0,0,0
EUR,36,1,1,4,1,8,11.57496720425958793116752836,0,7,7,1,0,1,13,2,0,1
EUR,36,0,0,,0,,0,1,13,13,0,0,0,0,3,,0
USD,89,0,1,0,0,,0,1,12,7,1,0,1,12,2,0,0
EUR,36,0,1,54,0,,0,1,5,6,0,0,0,0,3,0,0
GBP,41,0,0,,0,,0,1,13,13,0,0,1,12,0,0,0
EUR,86,0,0,,0,,0,1,0,0,0,0,0,0,3,,0
EUR,100,0,0,,0,,0,1,13,13,1,1,0,0,3,,0
EUR,38,0,0,,0,,0,1,10,8,0,1,0,0,3,,0
EUR,36,0,1,1,1,5,3.858322401419862643722509453,0,5,5,1,1,1,5,3,,0
USD,77,0,1,2,1,246,1.933019523111351184504977236,3,5,5,1,1,0,0,3,0,0
USD,1,0,0,,0,,0,1,12,6,1,0,0,0,3,0,0
USD,85,0,0,,0,,0,1,9,8,0,1,0,0,3,,0
EUR,22,561,1,566,0,,0,1,13,5,0,0,0,0,0,,0
EUR,36,0,0,,0,,0,1,12,12,0,1,0,0,3,,0
EUR,14,0,1,3,1,8,2.314993440851917586233505672,3,12,12,1,0,1,12,3,0,1
USD,20,0,1,1,0,,0,1,5,12,0,0,1,5,3,1,0
USD,22,13,0,,0,,0,1,13,13,1,1,1,12,3,0,0
EUR,29,0,1,2,0,,0,1,6,7,1,0,1,6,3,,0
USD,6,2,1,15,0,,0,1,12,12,0,0,0,0,0,1,0
EUR,102,457,1,457,0,,0,1,6,9,1,1,1,12,0,457,0
USD,24,0,0,,0,,0,1,12,8,0,0,1,13,3,10,0
USD,85,2,1,3,1,4,3.858322401419862643722509453,3,6,5,0,0,0,0,3,2,1
USD,4,0,0,,0,,0,1,12,5,0,0,0,0,3,,0
EUR,36,0,0,,0,,0,1,12,12,1,0,1,12,3,458,0
USD,83,0,1,2,0,,0,1,13,12,0,0,0,0,3,,0
USD,33,0,0,,0,,0,1,0,0,0,0,0,0,2,0,0
USD,24,0,0,,0,,0,1,5,5,0,0,1,5,3,,0
EUR,36,523,1,531,1,573,3.858322401419862643722509453,5,8,13,1,0,1,5,3,508,0
USD,64,0,1,5,1,5,1.929161200709931321861254726,3,6,12,0,0,1,12,3,1,1
USD,56,0,0,,0,,0,1,0,0,0,0,0,0,3,0,0
EUR,36,140,1,168,0,,0,1,12,5,0,0,0,0,3,0,0
EUR,36,0,0,,0,,0,1,5,6,1,0,1,12,3,1,0
USD,6,0,0,,0,,0,1,13,12,0,0,0,0,3,,0
EUR,36,0,1,1,1,181,3.858322401419862643722509453,0,5,6,1,0,1,12,3,,0
USD,121,0,0,,0,,0,1,7,12,1,0,1,13,3,,0
EUR,114,0,1,92,0,,0,1,9,9,1,1,1,9,3,,0
GBP,41,0,1,0,1,47,1.929161200709931321861254726,0,13,13,0,0,0,0,3,0,1
USD,79,0,0,,0,,0,1,12,12,0,0,0,0,3,,0
EUR,100,1,1,15,1,15,38.58322401419862643722509453,0,6,6,0,0,0,0,2,0,1
USD,24,0,0,,0,,0,1,8,8,0,1,1,5,3,,0
USD,48,0,1,6,1,35,1.929161200709931321861254726,3,12,13,1,1,0,0,3,5,1
USD,34,0,0,,0,,0,1,10,8,1,1,0,0,3,,0
USD,77,12,1,13,1,52,1.929161200709931321861254726,3,6,7,1,1,1,13,0,329,0
USD,33,2,0,,0,,0,1,12,5,0,0,0,0,2,0,0
USD,41,247,0,,0,,0,1,9,7,0,1,1,7,3,,0
EUR,36,0,1,1,0,,0,1,12,13,0,0,1,12,3,81,0
USD,71,1,0,,0,,0,1,12,12,1,1,0,0,3,0,0
EUR,29,0,1,5,1,107,1.929161200709931321861254726,0,6,6,1,1,1,6,3,8,1
EUR,36,48,1,73,0,,0,1,5,13,1,1,1,12,3,,0
USD,61,0,0,,0,,0,1,12,12,1,1,1,12,3,12,0
EUR,36,126,1,128,1,130,19.29161200709931321861254726,5,5,5,1,0,0,0,3,128,1
USD,56,0,1,58,1,62,1.929161200709931321861254726,3,11,10,1,1,1,9,3,,0
USD,114,1,1,3,0,,0,1,7,8,0,1,0,0,0,0,0
USD,79,0,1,10,0,,0,1,12,12,1,1,0,0,2,0,0
EUR,81,42,1,42,1,47,3.858322401419862643722509453,5,9,8,0,0,1,7,3,47,1
EUR,36,0,1,0,1,4,9.645806003549656609306273632,5,13,6,1,0,0,0,3,,1
EUR,16,0,1,1,1,165,1.938845589937495177096998225,4,8,6,0,0,1,13,3,6,0
USD,24,5,0,,0,,0,1,13,5,0,1,1,12,3,,0
EUR,36,0,1,0,1,3,1.929161200709931321861254726,0,8,7,0,0,1,5,3,,1
USD,41,74,0,,0,,0,1,0,0,0,0,0,0,0,5,0
EUR,36,0,1,0,1,75,15.43328960567945057489003781,6,5,6,0,0,0,0,3,77,1
EUR,29,4,1,4,1,6,5.787483602129793965583764179,5,5,8,1,0,1,5,3,0,1
USD,120,78,1,113,0,,0,1,13,13,1,1,1,13,3,,0
EUR,52,15,1,15,1,78,19.29161200709931321861254726,5,13,13,0,0,0,0,2,0,1
EUR,100,0,0,,0,,0,1,12,12,1,0,0,0,3,,0
EUR,34,0,1,0,1,1,3.858322401419862643722509453,0,10,10,1,1,1,6,3,0,1
EUR,36,0,0,,0,,0,1,12,12,1,0,1,13,3,0,0
EUR,36,309,1,309,0,,0,1,7,6,1,1,0,0,0,0,0
GBP,41,0,0,31,1,35,84.88309283123697816189520796,5,0,0,0,0,0,0,3,,1
USD,85,60,1,125,0,,0,1,5,12,1,1,0,0,2,0,0
USD,79,0,1,1,0,,0,1,7,9,0,0,1,7,3,,0
USD,8,3,1,6,0,,0,1,7,6,1,1,1,6,3,8,0
EUR,95,0,1,0,1,3,5.208735241916814569025387761,5,6,6,1,1,1,12,3,,1
EUR,38,0,0,,0,,0,1,12,12,1,1,1,12,3,,0
EUR,36,0,0,,0,,0,1,12,12,0,1,0,0,3,239,0
GBP,41,24,1,25,1,228,77.16644802839725287445018906,5,10,10,1,0,1,8,3,,0
USD,120,0,1,1,0,,0,1,12,12,1,1,0,0,3,0,0
USD,52,0,0,,0,,0,1,5,13,1,1,1,13,3,,0
EUR,81,536,1,537,0,,0,1,13,5,1,1,1,12,3,3,0
USD,78,0,0,,0,,0,1,12,12,1,0,0,0,3,,0
EUR,36,6,1,8,1,11,1.929161200709931321861254726,5,9,13,1,0,1,5,3,1,1
USD,41,0,0,,0,,0,1,0,0,0,0,0,0,3,,0
USD,120,0,1,2,0,,0,1,12,12,1,0,0,0,3,,0
EUR,36,52,1,53,1,55,1.929161200709931321861254726,5,6,6,1,0,0,0,3,2,1
EUR,29,0,0,,0,,0,1,12,12,0,0,0,0,3,,0
USD,120,0,0,,0,,0,1,13,13,1,1,1,12,3,,0
EUR,36,1,1,4,1,10,3.858322401419862643722509453,5,6,5,0,0,1,13,3,,1
USD,16,45,1,45,0,,0,1,8,8,1,1,1,5,3,,0
USD,113,0,0,,0,,0,1,6,6,1,0,1,6,3,,0
EUR,36,0,0,,0,,0,1,0,0,0,0,0,0,3,90,0
EUR,81,0,1,4,0,,0,1,7,8,1,1,1,5,3,3,0
USD,36,0,0,,0,,0,1,13,6,0,0,0,0,3,0,0
USD,24,0,0,,0,,0,1,8,7,1,1,1,7,3,,0
EUR,36,79,1,81,1,81,11.57496720425958793116752836,0,8,8,1,0,1,7,3,0,1
EUR,36,0,1,1,1,131,3.858322401419862643722509453,0,13,5,1,1,1,5,3,131,1
USD,77,0,0,,0,,0,1,0,0,0,0,0,0,3,,0
USD,120,0,1,4,0,,0,1,13,13,1,1,1,13,3,0,0
USD,120,0,1,0,0,,0,1,6,6,1,1,1,5,3,,0
EUR,53,0,1,1,0,,0,1,7,6,1,0,1,13,3,,0
USD,120,0,1,0,0,,0,1,6,5,1,1,1,5,3,,0
USD,31,0,0,,0,,0,1,13,13,1,0,1,13,3,,0
EUR,58,0,1,2,0,,0,1,13,5,0,0,0,0,3,,0
EUR,36,322,1,366,1,373,5.787483602129793965583764179,0,13,12,1,1,0,0,3,,0
USD,25,0,1,1,0,,0,1,7,11,1,0,1,15,0,0,0
GBP,41,0,1,4,1,4,3.858322401419862643722509453,0,5,5,0,0,1,13,3,1,1
EUR,36,4,1,7,0,,0,1,9,7,0,0,1,12,3,,0
EUR,36,0,1,1,0,,0,1,11,9,0,1,0,0,3,0,0
USD,120,0,1,1,0,,0,1,12,12,0,0,0,0,3,,0
USD,68,7,1,7,1,7,4.629986881703835172467011343,0,5,12,1,0,1,5,2,0,1
USD,24,0,0,,0,,0,1,6,8,0,1,0,0,3,,0
USD,85,0,1,14,0,,0,1,12,13,1,1,0,0,0,,0
USD,85,0,0,,0,,0,1,12,12,1,0,0,0,0,0,0
USD,22,0,0,,0,,0,1,13,5,0,0,0,0,3,1,0
EUR,36,0,1,2,1,38,7.716644802839725287445018906,5,5,6,1,0,0,0,3,,1
USD,24,3,0,,0,,0,1,5,13,0,0,1,5,0,3,0
EUR,38,0,1,1,0,,0,1,12,12,0,0,0,0,3,,0
EUR,36,0,1,1,1,1,1.929161200709931321861254726,0,10,10,0,1,1,5,3,1,1
USD,31,20,0,,0,,0,1,0,0,0,0,0,0,0,,0
EUR,103,2,1,6,1,12,5.787483602129793965583764179,0,7,5,1,0,1,6,3,2,1
USD,6,45,1,46,0,,0,1,12,13,1,1,1,12,3,33,0
USD,120,0,1,2,0,,0,1,13,13,1,1,0,0,3,149,0
USD,22,0,0,,0,,0,1,13,5,0,0,0,0,0,3,0
USD,85,0,0,,0,,0,1,7,10,1,1,1,7,3,,0
USD,25,0,1,2,0,,0,1,13,13,1,1,1,12,3,,0
USD,22,0,0,,0,,0,1,0,0,0,0,0,0,3,,0
USD,41,27,0,,0,,0,1,12,13,1,1,0,0,3,0,0
GBP,41,0,1,5,1,6,3.858322401419862643722509453,5,13,6,0,0,0,0,0,,1
EUR,36,7,0,,0,,0,1,12,12,1,0,1,12,0,3,0
EUR,36,0,1,18,0,,0,1,13,13,0,0,0,0,3,,0
EUR,36,0,0,,0,,0,1,12,13,1,0,1,12,3,,0
USD,8,0,0,,0,,0,1,6,5,0,0,1,13,3,,0
EUR,36,0,1,11,0,,0,1,13,13,0,1,1,12,3,,0
EUR,36,0,1,3,0,,0,1,13,5,0,0,0,0,3,0,0
USD,120,0,1,0,0,,0,1,13,13,1,1,0,0,3,,0
USD,77,0,1,24,0,,0,1,12,12,1,1,0,0,3,,0
USD,87,0,1,0,0,,0,1,13,13,0,0,0,0,3,0,0
EUR,38,0,1,1,0,,0,1,6,5,0,0,1,12,3,4,0
EUR,36,240,1,241,1,250,1.929161200709931321861254726,0,7,12,1,1,1,6,0,340,0
USD,113,0,0,,0,,0,1,8,6,1,1,1,6,3,,0
EUR,36,0,1,14,1,23,3.858322401419862643722509453,5,6,7,1,0,0,0,3,,1
EUR,36,0,1,6,1,7,1.929161200709931321861254726,0,12,13,0,0,0,0,3,,1
EUR,36,15,1,15,1,19,57.87483602129793965583764179,5,7,5,0,0,0,0,3,0,1
USD,77,1,0,,0,,0,1,6,5,0,0,0,0,3,1,0
USD,79,0,1,13,0,,0,1,13,12,1,0,1,12,1,0,0
EUR,36,0,1,1,0,,0,1,6,6,1,1,1,6,3,0,0
EUR,21,0,1,1,0,,0,1,7,9,1,1,1,5,3,,0
USD,16,0,1,1,0,,0,1,8,7,1,1,1,13,0,,0
EUR,36,619,1,619,1,625,1.929161200709931321861254726,0,13,12,1,1,1,12,3,,0
USD,114,0,1,0,0,,0,1,5,6,0,1,1,5,3,,0
USD,14,1,1,2,0,,0,1,12,12,1,0,1,12,3,1,0
USD,78,0,0,,0,,0,1,0,0,0,0,0,0,3,,0
EUR,36,0,1,2,0,,0,1,9,9,1,0,1,7,3,,0
GBP,41,1,1,2,0,,0,1,8,9,1,1,1,8,3,3,0
EUR,27,45,1,45,0,,0,1,8,8,0,0,1,8,0,45,0
USD,100,0,0,,0,,0,1,6,7,1,1,1,6,3,,0
EUR,36,49,1,52,1,188,1.929161200709931321861254726,0,13,5,1,1,1,12,3,6,1
EUR,36,47,1,47,0,,0,1,10,8,1,0,1,8,2,0,0
USD,28,0,1,0,1,17,19.29161200709931321861254726,0,10,15,1,1,1,9,3,0,1
USD,26,0,1,0,0,,0,1,8,6,0,0,1,5,3,,0
GBP,41,0,1,1,0,,0,1,7,8,0,0,1,7,3,,0
USD,25,411,0,,0,,0,1,6,7,1,1,1,13,3,0,0
EUR,36,1,1,1,1,1,11.57496720425958793116752836,0,9,6,1,1,1,8,3,0,1
USD,113,0,0,,0,,0,1,10,9,1,1,1,13,3,,0
USD,114,0,1,0,0,,0,1,6,6,0,1,1,5,3,,0
USD,114,0,1,0,1,56,3.898834786634771201481595802,5,6,7,0,1,1,7,3,,1
USD,120,6,1,7,0,,0,1,5,13,1,1,1,13,0,,0
EUR,36,0,1,1,1,12,3.858322401419862643722509453,0,13,5,0,0,1,13,3,2,1
GBP,41,0,1,0,1,405,1.929161200709931321861254726,0,6,5,1,1,1,13,3,,1
EUR,38,0,1,0,1,0,7.716644802839725287445018906,3,9,9,1,1,1,5,3,,1
EUR,38,0,1,0,1,0,4.629986881703835172467011343,3,9,9,1,1,0,0,3,,1
GBP,41,15,1,15,1,15,2.507909560922910718419631144,0,13,12,0,0,1,12,3,2,1
USD,6,0,0,,0,,0,1,12,12,0,0,0,0,0,0,0
USD,25,0,1,3,0,,0,1,13,5,0,0,0,0,3,0,0
EUR,36,0,1,8,1,8,2.122077320780924454047380199,0,12,12,0,0,0,0,3,0,1
USD,6,270,0,,0,,0,1,5,5,1,0,1,13,3,,0
EUR,113,73,1,248,0,,0,1,6,6,0,0,1,12,3,1,0
USD,36,0,0,,0,,0,1,12,13,0,0,0,0,3,,0
USD,117,416,1,416,1,419,2.122077320780924454047380199,3,13,5,1,1,0,0,0,,0
USD,20,0,1,2,0,,0,1,7,7,1,0,1,7,3,1,0
USD,6,0,1,2,0,,0,1,5,6,0,1,0,0,3,,0
GBP,41,0,0,,0,,0,1,12,12,0,0,0,0,3,,0
EUR,36,7,0,,0,,0,1,12,5,0,0,0,0,0,3,0
USD,120,0,1,3,1,13,7.793811250868122540319469095,3,7,7,1,1,1,7,3,,0
EUR,36,0,0,,0,,0,1,0,0,0,0,0,0,0,,0
USD,41,114,0,,0,,0,1,13,13,1,1,0,0,3,,0
USD,109,0,1,0,0,,0,1,6,6,1,0,0,0,3,0,0
EUR,36,0,1,0,0,,0,1,12,12,0,0,0,0,3,,0
EUR,36,0,1,12,1,42,57.87483602129793965583764179,5,8,9,0,0,1,6,3,40,1
USD,120,64,1,91,0,,0,1,7,7,1,1,1,8,2,0,0
USD,6,0,0,,0,,0,1,12,12,0,0,0,0,3,0,0
EUR,36,0,1,1,1,1,1.929161200709931321861254726,0,12,13,1,0,1,12,3,0,1
USD,6,0,1,0,0,,0,1,10,8,1,0,0,0,3,,0
USD,22,0,1,5,0,,0,1,8,8,0,1,1,7,3,13,0
USD,25,32,1,36,0,,0,1,12,12,0,1,1,12,0,77,0
EUR,36,47,1,48,1,48,1.929161200709931321861254726,0,12,13,1,0,0,0,3,0,1
USD,113,0,1,2,0,,0,1,6,6,1,1,1,13,3,,0
EUR,36,1,0,,0,,0,1,0,0,0,0,0,0,0,1,0
USD,120,0,1,0,1,9,1.929161200709931321861254726,3,13,13,1,1,0,0,3,,1
USD,120,0,0,,0,,0,1,5,5,1,1,1,6,3,,0
USD,25,0,1,0,0,,0,1,12,13,0,0,0,0,3,,0
USD,114,0,1,1,0,,0,1,5,5,0,1,0,0,3,,0
USD,52,0,0,,0,,0,1,6,7,1,0,1,12,3,0,0
EUR,36,10,1,10,1,11,1.929161200709931321861254726,0,12,5,0,0,0,0,0,0,1
USD,87,0,0,,0,,0,1,12,13,0,0,0,0,3,,0
USD,25,14,0,,0,,0,1,12,12,1,1,1,12,3,,0
EUR,41,0,1,2,1,2,19.29161200709931321861254726,0,6,13,1,0,0,0,3,2,1
USD,109,0,0,,0,,0,1,6,9,1,1,1,5,3,3,0
GBP,41,143,1,143,1,192,3.858322401419862643722509453,0,5,6,0,0,1,5,3,143,1
USD,22,0,0,,0,,0,1,0,0,0,0,0,0,3,,0
GBP,113,0,0,,0,,0,1,13,12,1,0,0,0,3,,0
